year,name,vmax_ms,pmin_hpa,v_land_ms,cat,landfall_cn,scs_genesis
1963,PHYLLIS,39.6122,984.0,,3,0,0
1963,RITA,34.9822,993.0,,3,0,0
1963,SUSAN,69.9644,933.0,,5,0,0
1964,TESS,49.9011,966.0,,4,0,0
1964,VIOLA,34.9822,980.0,24.6933,3,1,1
1964,WINNIE,44.7566,955.0,44.7566,4,1,0
1964,ALICE,29.8378,995.0,,2,0,0
1964,BETTY,54.5311,958.0,,5,0,0
1964,CORA,64.8199,970.0,,5,0,0
1964,DORIS,39.6122,980.0,,3,0,0
1964,ELSIE,39.6122,995.0,,3,0,0
1964,FLOSSIE,39.6122,980.0,20.0633,3,1,0
1964,GRACE,24.6933,998.0,,2,0,0
1964,HELEN,74.5944,935.0,19.5489,5,1,0
1964,IDA,84.8833,925.0,29.8378,5,1,0
1964,JUNE,19.5489,996.0,,1,0,0
1964,KATHY,64.8199,948.0,,5,0,0
1964,LORNA,19.5489,1000.0,,1,0,0
1964,MARIE,39.6122,983.0,,3,0,0
1964,NANCY,14.9189,1000.0,,0,0,0
1964,OLGA,24.6933,994.0,,2,0,1
1964,RUBY,44.7566,960.0,32.4100,4,1,0
1964,SALLY,99.8021,897.0,29.8378,5,1,0
1964,TILDA,49.9011,965.0,,4,0,0
1964,VIOLET,34.9822,988.0,,3,0,1
1964,UNNAMED,14.9189,1002.0,,0,0,0
1964,WILDA,74.5944,906.0,,5,0,0
1964,UNNAMED,14.9189,998.0,,0,0,0
1964,ANITA,19.5489,995.0,,1,0,1
1964,BILLIE,29.8378,994.0,,2,0,0
1964,CLARA,39.6122,975.0,,3,0,0
1964,DOT,44.7566,975.0,29.8378,4,1,0
1964,ELLEN,24.6933,1000.0,,2,0,0
1964,FRAN,24.6933,996.0,,2,0,0
1964,GEORGIA,24.6933,994.0,,2,0,0
1964,HOPE,39.6122,974.0,,3,0,0
1964,IRIS,29.8378,988.0,,2,0,0
1964,JOAN,24.6933,998.0,,2,0,0
1964,KATE,34.9822,988.0,,3,0,1
1964,LOUISE:MARGE,79.7388,923.0,,5,0,0
1964,NORA,24.6933,997.0,,2,0,1
1964,OPAL,84.8833,904.0,,5,0,0
1964,UNNAMED,11.8322,1002.0,,0,0,0
1965,UNNAMED,14.9189,1003.0,,0,0,0
1965,PATSY,34.9822,989.0,,3,0,0
1965,RUTH,29.8378,994.0,,2,0,0
1965,UNNAMED,11.8322,1002.0,,0,0,0
1965,SARAH,19.5489,1002.0,,1,0,1
1965,THELMA,14.9189,1000.0,,0,0,0
1965,VERA,19.5489,1004.0,,1,0,0
1965,WANDA,24.6933,1000.0,,2,0,0
1965,AMY,49.9011,976.0,,4,0,0
1965,CARLA,34.9822,988.0,,3,0,1
1965,BABE,34.9822,988.0,14.9189,3,1,1
1965,DINAH,79.7388,934.0,34.9822,5,1,0
1965,UNNAMED,11.8322,1000.0,11.8322,0,1,1
1965,EMMA,24.6933,993.0,,2,0,0
1965,UNNAMED,14.9189,1004.0,,0,0,0
1965,UNNAMED,14.9189,1002.0,,0,0,0
1965,FREDA,74.5944,923.0,,5,0,0
1965,UNNAMED,11.8322,999.0,,0,0,1
1965,GILDA,24.6933,985.0,19.5489,2,1,0
1965,UNNAMED,14.9189,1004.0,,0,0,0
1965,HARRIET,44.7566,977.0,37.5544,4,1,0
1965,JEAN,64.8199,940.0,,5,0,0
1965,IVY,34.9822,990.0,,3,0,0
1965,KIM,29.8378,986.0,,2,0,0
1965,NADINE,29.8378,990.0,24.6933,2,1,1
1965,MARY,74.5944,940.0,54.5311,5,1,0
1965,LUCY,69.9644,944.0,,5,0,0
1965,OLIVE,74.5944,938.0,,5,0,0
1965,POLLY,19.5489,995.0,,1,0,1
1965,ROSE,49.9011,980.0,20.0633,4,1,0
1965,SHIRLEY,69.9644,936.0,,5,0,0
1965,TRIX,64.8199,934.0,,5,0,0
1965,VIRGINIA,29.8378,980.0,,2,0,0
1965,WENDY,24.6933,980.0,,2,0,0
1965,AGNES,14.9189,1004.0,,0,0,1
1965,AGNES,29.8378,980.0,20.0633,2,1,1
1965,BESS,74.5944,901.0,,5,0,0
1965,CARMEN,74.5944,914.0,,5,0,0
1965,DELLA,49.9011,971.0,,4,0,0
1965,ELAINE,24.6933,992.0,8.7455,2,1,1
1965,FAYE,74.5944,926.0,,5,0,0
1965,GLORIA,14.9189,1004.0,,0,0,1
1966,HESTER,39.6122,980.0,,3,0,0
1966,IRMA,44.7566,971.0,,4,0,0
1966,JUDY,44.7566,971.0,24.6933,4,1,1
1966,KIT,89.5133,886.0,,5,0,0
1966,LOLA,29.8378,986.0,19.5489,2,1,0
1966,MAMIE,34.9822,987.0,17.4911,3,1,0
1966,NINA,34.9822,993.0,,3,0,0
1966,UNNAMED,11.8322,1002.0,,0,0,0
1966,UNNAMED,14.9189,1000.0,9.7744,0,1,0
1966,ORA,44.7566,970.0,40.1266,4,1,1
1966,PHYLLIS,19.5489,996.0,,1,0,1
1966,RITA,39.6122,976.0,,3,0,0
1966,UNNAMED,24.6933,996.0,,2,0,0
1966,TESS,44.7566,973.0,29.8378,4,1,0
1966,SUSAN,39.6122,984.0,,3,0,1
1966,VIOLA,54.5311,978.0,,5,0,0
1966,WINNIE,34.9822,973.0,14.9189,3,1,0
1966,BETTY,24.6933,986.0,,2,0,0
1966,ALICE,59.6755,937.0,28.2944,5,1,0
1966,CORA,64.8199,918.0,22.1211,5,1,0
1966,UNNAMED,14.9189,1002.0,,0,0,1
1966,UNNAMED,19.5489,997.0,,1,0,0
1966,DORIS,29.8378,980.0,,2,0,0
1966,FLOSSIE,39.6122,964.0,,3,0,0
1966,ELSIE,54.5311,943.0,,5,0,1
1966,UNNAMED,14.9189,1000.0,,0,0,0
1966,GRACE,39.6122,972.0,,3,0,0
1966,HELEN,39.6122,977.0,,3,0,0
1966,IDA,39.6122,961.0,,3,0,0
1966,JUNE,54.5311,969.0,,5,0,0
1966,UNNAMED,29.8378,990.0,,2,0,0
1966,UNNAMED,24.6933,1004.0,,2,0,0
1966,KATHY,49.9011,949.0,,4,0,0
1966,UNNAMED,11.8322,1003.0,,0,0,1
1966,LORNA,34.9822,991.0,,3,0,0
1966,UNNAMED,19.5489,995.0,,1,0,0
1966,MARIE,49.9011,947.0,,4,0,0
1966,UNNAMED,11.8322,1004.0,,0,0,1
1966,NANCY,29.8378,977.0,,2,0,0
1966,OLGA,24.6933,994.0,,2,0,0
1966,UNNAMED,14.9189,1004.0,,0,0,0
1966,UNNAMED,14.9189,999.0,,0,0,0
1966,PAMELA,49.9011,968.0,,4,0,0
1967,UNNAMED,14.9189,1002.0,,0,0,0
1967,RUBY,19.5489,996.0,,1,0,0
1967,SALLY,39.6122,980.0,,3,0,0
1967,THERESE,29.8378,991.0,,2,0,0
1967,VIOLET,59.6755,930.0,,5,0,0
1967,WILDA,19.5489,1004.0,,1,0,0
1967,UNNAMED,14.9189,1002.0,,0,0,0
1967,ANITA,44.7566,975.0,29.8378,4,1,0
1967,UNNAMED,14.9189,1001.0,,0,0,1
1967,BILLIE,34.9822,979.0,,3,0,0
1967,CLARA,49.9011,962.0,32.4100,4,1,0
1967,DOT,29.8378,984.0,,2,0,0
1967,DOT,34.9822,976.0,24.6933,3,1,0
1967,UNNAMED,14.9189,1001.0,,0,0,0
1967,ELLEN,39.6122,970.0,,3,0,0
1967,FRAN,34.9822,970.0,29.8378,3,1,1
1967,GEORGIA,34.9822,975.0,,3,0,0
1967,UNNAMED,19.5489,992.0,17.4911,1,1,0
1967,HOPE,39.6122,983.0,,3,0,0
1967,UNNAMED,14.9189,999.0,,0,0,0
1967,UNNAMED,14.9189,995.0,10.2889,0,1,1
1967,UNNAMED,24.6933,990.0,,2,0,0
1967,IRIS,24.6933,990.0,19.5489,2,1,0
1967,LOUISE,29.8378,980.0,,2,0,0
1967,KATE,34.9822,980.0,24.6933,3,1,0
1967,JOAN,29.8378,989.0,,2,0,0
1967,UNNAMED,14.9189,1002.0,,0,0,0
1967,UNNAMED,11.8322,998.0,,0,0,0
1967,MARGE,69.9644,941.0,,5,0,0
1967,NORA,34.9822,982.0,29.8378,3,1,0
1967,OPAL,74.5944,919.0,,5,0,0
1967,PATSY,24.6933,990.0,17.4911,2,1,0
1967,RUTH,59.6755,942.0,,5,0,0
1967,SARAH,59.6755,931.0,,5,0,0
1967,THELMA,24.6933,964.0,,2,0,0
1967,VERA,24.6933,995.0,,2,0,0
1967,UNNAMED,11.8322,1003.0,,0,0,1
1967,WANDA,49.9011,959.0,,4,0,0
1967,UNNAMED,24.6933,986.0,,2,0,0
1967,UNNAMED,11.8322,1004.0,,0,0,0
1967,UNNAMED,11.8322,1006.0,,0,0,1
1967,AMY,39.6122,961.0,,3,0,0
1967,UNNAMED,24.6933,992.0,,2,0,0
1967,UNNAMED,14.9189,1004.0,,0,0,1
1967,BABE,34.9822,978.0,,3,0,0
1967,CARLA,79.7388,900.0,20.0633,5,1,0
1967,DINAH,49.9011,948.0,,4,0,0
1967,EMMA,64.8199,912.0,19.5489,5,1,0
1967,FREDA,44.7566,973.0,,4,0,0
1967,GILDA,69.9644,907.0,34.9822,5,1,0
1967,HARRIET,54.5311,953.0,,5,0,0
1967,GILDA,19.5489,1000.0,,1,0,1
1967,IVY,29.8378,980.0,,2,0,0
1968,UNNAMED,14.9189,1002.0,,0,0,0
1968,UNNAMED,19.5489,999.0,,1,0,0
1968,JEAN,69.9644,928.0,,5,0,0
1968,KIM,49.9011,949.0,,4,0,0
1968,UNNAMED,19.5489,1002.0,,1,0,0
1968,UNNAMED,14.9189,1002.0,,0,0,1
1968,LUCY,59.6755,941.0,,5,0,0
1968,MARY,64.8199,924.0,,5,0,0
1968,NADINE,34.9822,972.0,34.9822,3,1,0
1968,OLIVE,24.6933,986.0,,2,0,1
1968,NADINE,29.8378,980.0,,2,0,0
1968,UNNAMED,14.9189,992.0,,0,0,0
1968,UNNAMED,14.9189,996.0,,0,0,0
1968,UNNAMED,11.8322,1002.0,9.2600,0,1,1
1968,POLLY,39.6122,965.0,,3,0,0
1968,ROSE,34.9822,970.0,32.4100,3,1,0
1968,UNNAMED,11.8322,999.0,,0,0,0
1968,SHIRLEY,39.6122,963.0,14.9189,3,1,0
1968,UNNAMED,11.8322,1000.0,,0,0,0
1968,TRIX,29.8378,978.0,,2,0,0
1968,VIRGINIA,24.6933,990.0,,2,0,0
1968,AGNES,74.5944,902.0,,5,0,0
1968,WENDY,69.9644,918.0,29.8378,5,1,0
1968,BESS,39.6122,965.0,,3,0,0
1968,UNNAMED,14.9189,980.0,,0,0,0
1968,WENDY,14.9189,993.0,,0,0,0
1968,DELLA,59.6755,930.0,,5,0,0
1968,CARMEN,54.5311,935.0,,5,0,0
1968,ELAINE,74.5944,910.0,24.6933,5,1,0
1968,FAYE,69.9644,913.0,,5,0,0
1968,UNNAMED,14.9189,1006.0,,0,0,0
1968,GLORIA,44.7566,951.0,,4,0,0
1968,HESTER,24.6933,988.0,,2,0,1
1968,IRMA,44.7566,956.0,,4,0,0
1968,JUDY,64.8199,929.0,,5,0,0
1968,KIT,49.9011,960.0,,4,0,0
1968,LOLA,54.5311,940.0,,5,0,0
1968,MAMIE,39.6122,973.0,,3,0,0
1968,NINA,44.7566,964.0,,4,0,0
1968,ORA,59.6755,932.0,,5,0,0
1969,PHYLLIS,44.7566,967.0,,4,0,0
1969,UNNAMED,14.9189,998.0,,0,0,0
1969,RITA,19.5489,993.0,,1,0,0
1969,SUSAN,49.9011,942.0,,4,0,0
1969,TESS,39.6122,969.0,,3,0,0
1969,UNNAMED,11.8322,1004.0,,0,0,0
1969,VIOLA,74.5944,896.0,39.6122,5,1,0
1969,UNNAMED,11.8322,998.0,10.2889,0,1,1
1969,WINNIE,29.8378,987.0,,2,0,0
1969,ALICE,29.8378,984.0,,2,0,0
1969,BETTY,39.6122,963.0,25.2078,3,1,0
1969,CORA,49.9011,940.0,,4,0,0
1969,DORIS,34.9822,973.0,,3,0,0
1969,UNNAMED,14.9189,998.0,,0,0,0
1969,UNNAMED,14.9189,1003.0,,0,0,0
1969,UNNAMED,24.6933,990.0,19.5489,2,1,1
1969,UNNAMED,14.9189,996.0,,0,0,1
1969,UNNAMED,19.5489,992.0,19.5489,1,1,0
1969,UNNAMED,14.9189,1004.0,,0,0,0
1969,ELSIE,84.8833,888.0,44.7566,5,1,0
1969,UNNAMED,14.9189,998.0,,0,0,0
1969,FLOSSIE,39.6122,958.0,,3,0,0
1969,GRACE,49.9011,936.0,,4,0,0
1969,UNNAMED,14.9189,1004.0,,0,0,1
1969,HELEN,64.8199,931.0,,5,0,0
1969,IDA,79.7388,914.0,,5,0,0
1969,JUNE,59.6755,939.0,,5,0,0
1969,KATHY,59.6755,930.0,,5,0,0
1969,UNNAMED,24.6933,1002.0,,2,0,1
1969,LORNA,29.8378,987.0,,2,0,0
1969,UNNAMED,14.9189,1004.0,,0,0,0
1969,MARIE,24.6933,994.0,,2,0,0
1970,NANCY,64.8199,949.0,,5,0,0
1970,UNNAMED,11.8322,1004.0,,0,0,0
1970,UNNAMED,19.5489,992.0,,1,0,1
1970,UNNAMED,14.9189,1000.0,9.7744,0,1,1
1970,UNNAMED,11.8322,1002.0,11.8322,0,1,1
1970,PAMELA,29.8378,980.0,,2,0,0
1970,OLGA,69.9644,904.0,,5,0,0
1970,RUBY,24.6933,984.0,14.9189,2,1,0
1970,UNNAMED,19.5489,1006.0,,1,0,0
1970,UNNAMED,11.8322,1004.0,,0,0,0
1970,SALLY,24.6933,992.0,,2,0,0
1970,UNNAMED,11.8322,1001.0,,0,0,0
1970,UNNAMED,14.9189,1006.0,,0,0,0
1970,UNNAMED,24.6933,990.0,22.1211,2,1,0
1970,UNNAMED,19.5489,994.0,,1,0,0
1970,THERESE,19.5489,988.0,,1,0,0
1970,UNNAMED,14.9189,997.0,,0,0,0
1970,VIOLET,19.5489,990.0,11.8322,1,1,0
1970,WILDA,54.5311,939.0,,5,0,0
1970,ANITA,69.9644,912.0,,5,0,0
1970,UNNAMED,11.8322,997.0,,0,0,1
1970,UNNAMED,11.8322,1006.0,,0,0,0
1970,BILLIE,54.5311,945.0,14.9189,5,1,0
1970,UNNAMED,14.9189,1000.0,,0,0,0
1970,UNNAMED,14.9189,1004.0,,0,0,0
1970,CLARA,44.7566,965.0,,4,0,0
1970,UNNAMED,11.8322,997.0,9.7744,0,1,0
1970,FRAN,29.8378,976.0,27.2655,2,1,0
1970,ELLEN,19.5489,985.0,,1,0,0
1970,UNNAMED,14.9189,995.0,9.7744,0,1,1
1970,GEORGIA,64.8199,904.0,29.8378,5,1,0
1970,UNNAMED,11.8322,1008.0,,0,0,0
1970,UNNAMED,14.9189,1002.0,,0,0,0
1970,HOPE,69.9644,895.0,,5,0,0
1970,UNNAMED,11.8322,1000.0,,0,0,1
1970,UNNAMED,14.9189,1003.0,,0,0,0
1970,IRIS,44.7566,960.0,,4,0,1
1970,UNNAMED,19.5489,1000.0,,1,0,0
1970,UNNAMED,14.9189,1000.0,,0,0,0
1970,JOAN,74.5944,901.0,17.4911,5,1,0
1970,KATE,74.5944,938.0,,5,0,0
1970,UNNAMED,14.9189,1002.0,,0,0,0
1970,LOUISE,29.8378,978.0,,2,0,0
1970,MARGE,29.8378,987.0,,2,0,0
1970,NORA,24.6933,1002.0,,2,0,1
1970,OPAL,24.6933,991.0,,2,0,0
1970,PATSY,59.6755,905.0,,5,0,0
1970,RUTH,19.5489,996.0,,1,0,0
1970,UNNAMED,14.9189,1002.0,,0,0,1
1971,SARAH,24.6933,989.0,,2,0,0
1971,THELMA,24.6933,992.0,,2,0,0
1971,UNNAMED,14.9189,1008.0,,0,0,0
1971,VERA,14.9189,1001.0,,0,0,0
1971,WANDA,34.9822,976.0,11.8322,3,1,0
1971,AMY,69.9644,895.0,,5,0,0
1971,BABE,24.6933,995.0,,2,0,1
1971,UNNAMED,14.9189,1005.0,,0,0,0
1971,CARLA,24.6933,990.0,,2,0,0
1971,DINAH,39.6122,965.0,24.6933,3,1,0
1971,EMMA,19.5489,995.0,,1,0,0
1971,FREDA,34.9822,978.0,24.6933,3,1,0
1971,UNNAMED,14.9189,996.0,,0,0,1
1971,GILDA,44.7566,968.0,39.6122,4,1,0
1971,HARRIET,59.6755,921.0,,5,0,0
1971,IVY,34.9822,978.0,,3,0,0
1971,KIM,24.6933,980.0,,2,0,0
1971,JEAN,54.5311,968.0,,5,0,0
1971,LUCY,59.6755,912.0,29.8378,5,1,0
1971,MARY,34.9822,973.0,,3,0,0
1971,NADINE,69.9644,896.0,44.7566,5,1,0
1971,LUCY,19.5489,990.0,,1,0,0
1971,OLIVE,44.7566,936.0,,4,0,0
1971,POLLY,24.6933,980.0,,2,0,0
1971,ROSE,59.6755,959.0,34.9822,5,1,0
1971,UNNAMED,11.8322,995.0,,0,0,0
1971,SHIRLEY,49.9011,955.0,,4,0,0
1971,TRIX,44.7566,915.0,,4,0,0
1971,UNNAMED,24.6933,992.0,,2,0,0
1971,UNNAMED,14.9189,1002.0,,0,0,1
1971,VIRGINIA,49.9011,954.0,,4,0,0
1971,WENDY,69.9644,915.0,,5,0,0
1971,AGNES,39.6122,976.0,37.5544,3,1,0
1971,UNNAMED,11.8322,1000.0,,0,0,0
1971,UNNAMED,14.9189,996.0,,0,0,0
1971,BESS,64.8199,905.0,39.6122,5,1,0
1971,CARMEN,24.6933,992.0,,2,0,0
1971,DELLA,34.9822,970.0,27.2655,3,1,0
1971,UNNAMED,14.9189,1001.0,,0,0,1
1971,ELAINE,59.6755,960.0,,5,0,0
1971,FAYE:GLORIA,39.6122,982.0,,3,0,0
1971,UNNAMED,24.6933,1002.0,,2,0,0
1971,UNNAMED,29.8378,988.0,,2,0,0
1971,FAYE:GLORIA,29.8378,982.0,,2,0,0
1971,FAYE:GLORIA,24.6933,990.0,,2,0,0
1971,HESTER,39.6122,967.0,,3,0,0
1971,UNNAMED,14.9189,1002.0,,0,0,0
1971,UNNAMED,11.8322,1006.0,,0,0,0
1971,IRMA,64.8199,884.0,,5,0,0
1971,JUDY,19.5489,1000.0,,1,0,1
1971,JUDY,14.9189,1006.0,,0,0,0
1971,UNNAMED,14.9189,1006.0,,0,0,1
1971,UNNAMED,14.9189,1002.0,,0,0,1
1971,UNNAMED,11.8322,1005.0,,0,0,0
1972,KIT,49.9011,933.0,,4,0,0
1972,UNNAMED,14.9189,1002.0,,0,0,0
1972,UNNAMED,14.9189,1000.0,,0,0,0
1972,LOLA,44.7566,956.0,,4,0,0
1972,NINA,19.5489,996.0,,1,0,0
1972,MAMIE,19.5489,989.0,,1,1,1
1972,UNNAMED,11.8322,1000.0,,0,0,0
1972,ORA,39.6122,981.0,14.9189,3,1,0
1972,PHYLLIS,64.8199,944.0,,5,0,0
1972,RITA,64.8199,911.0,14.9189,5,1,0
1972,SUSAN,44.7566,980.0,12.3467,4,1,0
1972,UNNAMED,14.9189,1000.0,,0,0,1
1972,TESS,69.9644,940.0,9.7744,5,1,0
1972,VIOLA,34.9822,980.0,,3,0,0
1972,UNNAMED,19.5489,990.0,,1,0,0
1972,ALICE,39.6122,965.0,,3,0,0
1972,WINNIE,29.8378,988.0,22.6355,2,1,0
1972,BETTY,59.6755,910.0,40.1266,5,1,0
1972,CORA,29.8378,970.0,29.8378,2,1,0
1972,DORIS,24.6933,986.0,,2,0,0
1972,ELSIE,44.7566,974.0,,4,0,0
1972,UNNAMED,14.9189,1003.0,,0,0,0
1972,FLOSSIE,34.9822,975.0,,3,0,0
1972,HELEN,49.9011,958.0,,4,0,0
1972,GRACE,24.6933,989.0,,2,0,0
1972,IDA,59.6755,932.0,,5,0,0
1972,LORNA,39.6122,990.0,,3,0,0
1972,KATHY,39.6122,976.0,,3,0,0
1972,MARIE,49.9011,936.0,,4,0,0
1972,NANCY,64.8199,945.0,,5,0,0
1972,OLGA,59.6755,939.0,,5,0,0
1972,PAMELA,49.9011,940.0,34.9822,4,1,0
1972,PAMELA,19.5489,1000.0,14.9189,1,1,0
1972,RUBY,64.8199,940.0,,5,0,0
1972,THERESE,54.5311,944.0,,5,0,0
1972,SALLY,44.7566,984.0,,4,0,1
1972,VIOLET,24.6933,995.0,,2,0,0
1973,WILDA,34.9822,978.0,29.8378,3,1,0
1973,ANITA,39.6122,975.0,,3,0,1
1973,BILLIE,64.8199,917.0,18.5200,5,1,0
1973,DOT,34.9822,975.0,24.6933,3,1,1
1973,CLARA,29.8378,990.0,,2,0,0
1973,ELLEN,54.5311,943.0,,5,0,0
1973,FRAN,19.5489,1000.0,,1,0,0
1973,GEORGIA,34.9822,960.0,29.8378,3,1,0
1973,IRIS,39.6122,972.0,,3,0,0
1973,HOPE,24.6933,996.0,,2,0,0
1973,UNNAMED,14.9189,1006.0,,0,0,0
1973,JOAN,29.8378,980.0,19.5489,2,1,0
1973,KATE,29.8378,970.0,29.8378,2,1,0
1973,JOAN,19.5489,995.0,,1,0,0
1973,UNNAMED,19.5489,1000.0,,1,0,0
1973,UNNAMED,24.6933,995.0,11.8322,2,1,1
1973,LOUISE,39.6122,974.0,39.6122,3,1,0
1973,MARGE,59.6755,925.0,49.9011,5,1,0
1973,UNNAMED,11.8322,1005.0,,0,0,1
1973,NORA,69.9644,875.0,29.8378,5,1,0
1973,OPAL,39.6122,968.0,,3,0,1
1973,PATSY,69.9644,893.0,,5,0,0
1973,RUTH,39.6122,957.0,34.9822,3,1,0
1973,UNNAMED,14.9189,1002.0,,0,0,0
1973,SARAH,24.6933,984.0,,2,0,1
1973,THELMA,29.8378,991.0,,2,0,0
1973,VERA,29.8378,990.0,,2,0,0
1973,UNNAMED,14.9189,1006.0,,0,0,1
1973,UNNAMED,19.5489,1000.0,,1,0,0
1973,UNNAMED,14.9189,1006.0,,0,0,1
1974,WANDA,29.8378,992.0,,2,0,0
1974,AMY,29.8378,988.0,,2,0,0
1974,BABE,34.9822,983.0,,3,0,0
1974,CARLA,49.9011,963.0,,4,0,0
1974,DINAH,34.9822,974.0,29.8378,3,1,0
1974,UNNAMED,24.6933,990.0,17.4911,2,1,1
1974,EMMA,29.8378,988.0,,2,0,0
1974,FREDA,24.6933,989.0,,2,0,0
1974,GILDA,39.6122,944.0,,3,0,0
1974,UNNAMED,14.9189,1000.0,,0,0,0
1974,HARRIET,24.6933,996.0,,2,0,0
1974,JEAN,29.8378,991.0,,2,0,0
1974,IVY,59.6755,945.0,39.6122,5,1,0
1974,KIM,29.8378,989.0,,2,0,0
1974,LUCY,24.6933,990.0,14.9189,2,1,1
1974,UNNAMED,14.9189,1000.0,,0,0,0
1974,UNNAMED,11.8322,1002.0,,0,0,0
1974,MARY,34.9822,964.0,32.4100,3,1,0
1974,UNNAMED,24.6933,996.0,,2,0,0
1974,UNNAMED,19.5489,988.0,,1,0,1
1974,NADINE,29.8378,982.0,,2,0,0
1974,UNNAMED,19.5489,991.0,,1,0,0
1974,MARY,14.9189,994.0,8.7455,0,1,0
1974,POLLY,49.9011,948.0,,4,0,0
1974,ROSE,24.6933,985.0,,2,0,1
1974,UNNAMED,29.8378,980.0,20.0633,2,1,0
1974,SHIRLEY,44.7566,972.0,,4,0,0
1974,TRIX,24.6933,980.0,22.1211,2,1,1
1974,VIRGINIA,39.6122,971.0,,3,0,0
1974,UNNAMED,11.8322,1003.0,,0,0,0
1974,WENDY,29.8378,984.0,29.8378,2,1,0
1974,AGNES,54.5311,961.0,,5,0,0
1974,BESS,39.6122,980.0,24.6933,3,1,0
1974,CARMEN,39.6122,974.0,,3,0,0
1974,DELLA,49.9011,958.0,32.4100,4,1,0
1974,ELAINE,44.7566,944.0,,4,0,0
1974,FAYE,24.6933,990.0,,2,0,0
1974,GLORIA,64.8199,937.0,,5,0,0
1974,HESTER,19.5489,1000.0,,1,0,0
1974,IRMA,49.9011,939.0,14.9189,4,1,0
1974,JUDY,19.5489,1000.0,,1,0,0
1974,KIT,19.5489,996.0,,1,0,0
1975,LOLA,39.6122,975.0,,3,0,0
1975,UNNAMED,11.8322,1003.0,,0,0,0
1975,UNNAMED,14.9189,992.0,11.8322,0,1,1
1975,UNNAMED,14.9189,1003.0,,0,0,0
1975,MAMIE,19.5489,994.0,,1,0,0
1975,NINA,64.8199,900.0,44.7566,5,1,0
1975,UNNAMED,14.9189,998.0,,0,0,0
1975,UNNAMED,14.9189,996.0,,0,0,0
1975,RITA,34.9822,970.0,19.5489,3,1,1
1975,ORA,39.6122,970.0,37.5544,3,1,0
1975,PHYLLIS,59.6755,931.0,,5,0,0
1975,RITA,14.9189,995.0,,0,0,0
1975,UNNAMED,14.9189,998.0,11.8322,0,1,1
1975,SUSAN,29.8378,985.0,,2,0,0
1975,UNNAMED,24.6933,1000.0,,2,0,1
1975,TESS,49.9011,945.0,,4,0,0
1975,VIOLA,24.6933,990.0,,2,0,0
1975,UNNAMED,14.9189,1001.0,,0,0,1
1975,WINNIE,34.9822,980.0,,3,0,0
1975,ALICE,34.9822,970.0,29.8378,3,1,0
1975,BETTY,39.6122,948.0,34.9822,3,1,0
1975,CORA,54.5311,944.0,,5,0,0
1975,DORIS,34.9822,970.0,32.4100,3,1,1
1975,ELSIE,59.6755,900.0,27.2655,5,1,0
1975,FLOSSIE,34.9822,970.0,22.6355,3,1,0
1975,FLOSSIE,14.9189,1002.0,,0,0,0
1975,FLOSSIE,14.9189,999.0,,0,0,0
1975,GRACE,29.8378,985.0,,2,0,0
1975,HELEN,19.5489,998.0,,1,0,0
1975,IDA,39.6122,950.0,,3,0,0
1975,JUNE,74.5944,875.0,,5,0,0
1975,UNNAMED,24.6933,995.0,,2,0,1
1976,KATHY,49.9011,971.0,,4,0,0
1976,UNNAMED,14.9189,1001.0,,0,0,0
1976,UNNAMED,14.9189,1000.0,,0,0,0
1976,LORNA,19.5489,998.0,,1,0,0
1976,MARIE,49.9011,930.0,,4,0,0
1976,NANCY,29.8378,981.0,,2,0,0
1976,OLGA,39.6122,934.0,,3,0,0
1976,PAMELA,64.8199,921.0,,5,0,0
1976,UNNAMED,14.9189,1000.0,,0,0,0
1976,RUBY,49.9011,934.0,,4,0,0
1976,UNNAMED,14.9189,999.0,9.7744,0,1,1
1976,SALLY,44.7566,923.0,,4,0,0
1976,THERESE,64.8199,898.0,,5,0,0
1976,WILDA,24.6933,985.0,,2,0,0
1976,ANITA,34.9822,978.0,,3,0,0
1976,VIOLET,34.9822,970.0,24.6933,3,1,1
1976,BILLIE,59.6755,910.0,44.7566,5,1,0
1976,CLARA,34.9822,978.0,24.6933,3,1,1
1976,DOT,29.8378,989.0,,2,0,0
1976,ELLEN,29.8378,985.0,29.8378,2,1,0
1976,FRAN,64.8199,912.0,,5,0,0
1976,GEORGIA,24.6933,990.0,,2,0,0
1976,GEORGIA,19.5489,996.0,,1,0,0
1976,IRIS,34.9822,975.0,32.4100,3,1,1
1976,HOPE,34.9822,965.0,,3,0,0
1976,JOAN,34.9822,965.0,,3,0,0
1976,LOUISE,64.8199,896.0,,5,0,0
1976,MARGE,34.9822,975.0,,3,0,0
1976,NORA,24.6933,990.0,,2,0,0
1976,OPAL,19.5489,996.0,,1,0,0
1977,UNNAMED,14.9189,1002.0,,0,0,0
1977,PATSY,24.6933,990.0,,2,0,0
1977,UNNAMED,19.5489,994.0,,1,0,0
1977,RUTH,29.8378,970.0,,2,0,0
1977,UNNAMED,19.5489,990.0,11.8322,1,1,1
1977,SARAH,34.9822,957.0,29.8378,3,1,0
1977,THELMA,44.7566,945.0,37.5544,4,1,0
1977,VERA,54.5311,925.0,44.7566,5,1,0
1977,WANDA,19.5489,985.0,,1,0,0
1977,UNNAMED,14.9189,992.0,,0,0,0
1977,UNNAMED,14.9189,996.0,,0,0,0
1977,AMY,24.6933,985.0,,2,0,0
1977,AMY,11.8322,995.0,,0,0,0
